Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote
MUR,Murphy Oil Corporation,8.65,1328628106.0,,,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/mur
MUSA,Murphy USA Inc.,136.7,3988582158.0,,2013.0,Consumer Durables,Automotive Aftermarket,https://old.nasdaq.com/symbol/musa
MVO,MV Oil Trust,2.64,30360000.0,,2007.0,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/mvo
MYE,"Myers Industries, Inc.",16.38,586814794.0,,,Consumer Non-Durables,Plastic Products,https://old.nasdaq.com/symbol/mye
MYOV,Myovant Sciences Ltd.,16.59,1495577219.0,,2016.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/myov
NBR,Nabors Industries Ltd.,38.42,280236056.3,,,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/nbr
NC,"NACCO Industries, Inc.",22.17,156200397.8,,,Consumer Durables,Consumer Electronics/Appliances,https://old.nasdaq.com/symbol/nc
NTP,Nam Tai Property Inc.,4.74,274221210.2,,,Finance,Real Estate,https://old.nasdaq.com/symbol/ntp
NBHC,National Bank Holdings Corporation,33.01,1010253258.0,,2012.0,Finance,Major Banks,https://old.nasdaq.com/symbol/nbhc
NFG,National Fuel Gas Company,41.75,3797340856.0,,,Public Utilities,Oil/Gas Transmission,https://old.nasdaq.com/symbol/nfg
NGG,"National Grid Transco, PLC",63.33,44589281969.0,,,Public Utilities,Natural Gas Distribution,https://old.nasdaq.com/symbol/ngg
NHI,"National Health Investors, Inc.",64.35,2873227629.0,,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/nhi
NOV,"National Oilwell Varco, Inc.",10.71,4158307997.0,,,Energy,Metal Fabrications,https://old.nasdaq.com/symbol/nov
NPK,"National Presto Industries, Inc.",85.97,603792069.4,,,Capital Goods,Ordnance And Accessories,https://old.nasdaq.com/symbol/npk
NNN,National Retail Properties,39.97,6943893131.0,,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/nnn
NRUC,National Rural Utilities Cooperative Finance Corporation,27.72,0.0,,2019.0,Finance,Diversified Financial Services,https://old.nasdaq.com/symbol/nruc
SID,National Steel Company,3.69,5092622678.0,,,Capital Goods,Steel/Iron Ore,https://old.nasdaq.com/symbol/sid
NSA,National Storage Affiliates Trust,36.2,2504953953.0,,2015.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/nsa
NGS,"Natural Gas Services Group, Inc.",10.22,137651125.8,,2002.0,Energy,Oilfield Services/Equipment,https://old.nasdaq.com/symbol/ngs
NGVC,"Natural Grocers by Vitamin Cottage, Inc.",11.46,258128947.9,,2012.0,Consumer Services,Food Chains,https://old.nasdaq.com/symbol/ngvc
NRP,Natural Resource Partners LP,13.76,168714098.2,,2002.0,Energy,Coal Mining,https://old.nasdaq.com/symbol/nrp
NTZ,"Natuzzi, S.p.A.",4.77,52329804.93,,1993.0,Consumer Durables,Home Furnishings,https://old.nasdaq.com/symbol/ntz
NWG,NatWest Group plc,3.79,22981129127.0,,,Finance,Commercial Banks,https://old.nasdaq.com/symbol/nwg
NLS,"Nautilus Group, Inc. (The)",20.44,612528035.0,,,Consumer Non-Durables,Recreational Products/Toys,https://old.nasdaq.com/symbol/nls
NVGS,Navigator Holdings Ltd.,7.94,443888034.4,,2013.0,Transportation,Marine Transportation,https://old.nasdaq.com/symbol/nvgs
NNA,Navios Maritime Acquisition Corporation,4.11,66129447.9,,,Transportation,Marine Transportation,https://old.nasdaq.com/symbol/nna
NM,Navios Maritime Holdings Inc.,1.785,24037120.59,,,Transportation,Marine Transportation,https://old.nasdaq.com/symbol/nm
NMM,Navios Maritime Partners LP,6.77,74386586.83,,2007.0,Transportation,Marine Transportation,https://old.nasdaq.com/symbol/nmm
NAV,Navistar International Corporation,43.89,4367424378.0,,,Capital Goods,Auto Manufacturing,https://old.nasdaq.com/symbol/nav
NAV^D,Navistar International Corporation,25.8125,0.0,,,Capital Goods,Auto Manufacturing,https://old.nasdaq.com/symbol/nav^d
NSH,"NavSight Holdings, Inc.",9.7,0.0,,2020.0,Finance,Business Services,https://old.nasdaq.com/symbol/nsh
NCR,NCR Corporation,22.84,2944076000.0,,,Miscellaneous,Office Equipment/Supplies/Services,https://old.nasdaq.com/symbol/ncr
NP,"Neenah, Inc.",43.75,735105262.5,,,Basic Industries,Paper,https://old.nasdaq.com/symbol/np
NNI,"Nelnet, Inc.",71.44,2739115688.0,,2003.0,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/nni
NPTN,NeoPhotonics Corporation,7.95,398664317.3,,2011.0,Technology,Semiconductors,https://old.nasdaq.com/symbol/nptn
NSCO,"Nesco Holdings, Inc.",4.45,218200868.4,,2017.0,Technology,Diversified Commercial Services,https://old.nasdaq.com/symbol/nsco
NTST,NetSTREIT Corp.,18.51,517894547.8,,2020.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/ntst
NVRO,Nevro Corp.,168.34,5795739478.0,,2014.0,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/nvro
NFH,New Frontier Health Corporation,8.78,1153314284.0,,2018.0,Finance,Business Services,https://old.nasdaq.com/symbol/nfh
NWHM,New Home Company Inc. (The),5.31,96811675.74,,2014.0,Capital Goods,Homebuilding,https://old.nasdaq.com/symbol/nwhm
EDU,"New Oriental Education & Technology Group, Inc.",174.26,27947711979.0,,2006.0,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/edu
NEWR,"New Relic, Inc.",55.59,3389628768.0,,2014.0,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/newr
NRZ,New Residential Investment Corp.,8.22,3417419938.0,,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/nrz
SNR,New Senior Investment Group Inc.,4.58,380249214.7,,2014.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/snr
NYC,"New York City REIT, Inc.",10.11,129435195.9,,2020.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/nyc
NYCB,"New York Community Bancorp, Inc.",8.52,3952458331.0,,,Finance,Banks,https://old.nasdaq.com/symbol/nycb
NYT,New York Times Company (The),38.53,6442871896.0,,,Consumer Services,Newspapers/Magazines,https://old.nasdaq.com/symbol/nyt
NJR,NewJersey Resources Corporation,36.04,3457324084.0,,,Public Utilities,Oil/Gas Transmission,https://old.nasdaq.com/symbol/njr
NEU,NewMarket Corporation,378.42,4132872025.0,,,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/neu
NEM,Newmont Corporation,65.63,52724389018.0,,,Basic Industries,Precious Metals,https://old.nasdaq.com/symbol/nem
NR,"Newpark Resources, Inc.",1.1,99883971.0,,,Energy,Metal Fabrications,https://old.nasdaq.com/symbol/nr
NEXA,Nexa Resources S.A.,7.34,972094920.0,,2017.0,Basic Industries,Precious Metals,https://old.nasdaq.com/symbol/nexa
NREF,"NexPoint Real Estate Finance, Inc.",14.34,73326199.02,,2020.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/nref
NXRT,"NexPoint Residential Trust, Inc.",44.83,1103107467.0,,2015.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/nxrt
NEP,"NextEra Energy Partners, LP",66.21,4833414219.0,,2014.0,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/nep
NEE,"NextEra Energy, Inc.",77.54,152000000000.0,,,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/nee
NEX,NexTier Oilfield Solutions Inc.,2.39,512333090.9,,2017.0,Energy,Oilfield Services/Equipment,https://old.nasdaq.com/symbol/nex
NGL,NGL ENERGY PARTNERS LP,2.41,310339833.2,,2011.0,Energy,Oil Refining/Marketing,https://old.nasdaq.com/symbol/ngl
NMK^B,"Niagara Mohawk Holdings, Inc.",101.0512,0.0,,,Public Utilities,Natural Gas Distribution,https://old.nasdaq.com/symbol/nmk^b
NMK^C,"Niagara Mohawk Holdings, Inc.",104.0,0.0,,,Public Utilities,Natural Gas Distribution,https://old.nasdaq.com/symbol/nmk^c
NLSN,Nielsen N.V.,15.58,5562041335.0,,2011.0,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/nlsn
NKE,"Nike, Inc.",127.66,200000000000.0,,,Consumer Non-Durables,Shoe Manufacturing,https://old.nasdaq.com/symbol/nke
NINE,"Nine Energy Service, Inc.",1.54,48604830.12,,2018.0,Energy,Oilfield Services/Equipment,https://old.nasdaq.com/symbol/nine
NIO,NIO Inc.,43.08,58682714788.0,,2018.0,Capital Goods,Auto Manufacturing,https://old.nasdaq.com/symbol/nio
NI,"NiSource, Inc",24.64,9442348436.0,,,Public Utilities,Power Generation,https://old.nasdaq.com/symbol/ni
NI^B,"NiSource, Inc",28.54,0.0,,,Public Utilities,Power Generation,https://old.nasdaq.com/symbol/ni^b
NL,"NL Industries, Inc.",4.85,236626572.4,,,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/nl
NOAH,Noah Holdings Ltd.,30.06,1852756517.0,,2010.0,Finance,Investment Managers,https://old.nasdaq.com/symbol/noah
NOK,Nokia Corporation,3.75,21063975000.0,,1994.0,Technology,Radio And Television Broadcasting And Communications Equipment,https://old.nasdaq.com/symbol/nok
NOMD,Nomad Foods Limited,23.68,4658546888.0,,2016.0,Consumer Non-Durables,Packaged Foods,https://old.nasdaq.com/symbol/nomd
NMR,Nomura Holdings Inc ADR,5.12,15655957304.0,,,Finance,Investment Bankers/Brokers/Service,https://old.nasdaq.com/symbol/nmr
OSB,Norbord Inc.,32.75,2642925000.0,,,Basic Industries,Forest Products,https://old.nasdaq.com/symbol/osb
NAT,Nordic American Tankers Limited,3.25,490210656.0,,,Consumer Services,Marine Transportation,https://old.nasdaq.com/symbol/nat
JWN,"Nordstrom, Inc.",16.22,2548977542.0,,,Consumer Services,Clothing/Shoe/Accessory Stores,https://old.nasdaq.com/symbol/jwn
NSC,Norfolk Southern Corporation,233.09,59201442434.0,,,Transportation,Railroads,https://old.nasdaq.com/symbol/nsc
NOA,North American Construction Group Ltd.,9.14,266331648.2,,2006.0,Energy,Oilfield Services/Equipment,https://old.nasdaq.com/symbol/noa
NRT,North European Oil Royality Trust,3.09,28398923.1,,,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/nrt
NGA,Northern Genesis Acquisition Corp.,9.8998,0.0,,2020.0,Finance,Business Services,https://old.nasdaq.com/symbol/nga
NOC,Northrop Grumman Corporation,309.96,51675285781.0,,,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/noc
NWN,Northwest Natural Holding Company,50.32,1538210845.0,,,Public Utilities,Oil/Gas Transmission,https://old.nasdaq.com/symbol/nwn
NCLH,Norwegian Cruise Line Holdings Ltd.,19.52,5380080694.0,,,Consumer Services,Marine Transportation,https://old.nasdaq.com/symbol/nclh
NVS,Novartis AG,86.0,196000000000.0,,,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/nvs
NVO,Novo Nordisk A/S,67.7,157000000000.0,,,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/nvo
DNOW,NOW Inc.,5.33,582993411.9,,2014.0,Energy,Metal Fabrications,https://old.nasdaq.com/symbol/dnow
NRG,"NRG Energy, Inc.",32.22,7868795271.0,,,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/nrg
NUS,"Nu Skin Enterprises, Inc.",51.84,2645445122.0,,1996.0,Health Care,Other Pharmaceuticals,https://old.nasdaq.com/symbol/nus
NUE,Nucor Corporation,50.81,15339288862.0,,,Basic Industries,Steel/Iron Ore,https://old.nasdaq.com/symbol/nue
NS,Nustar Energy L.P.,11.66,1273218294.0,,,Energy,Natural Gas Distribution,https://old.nasdaq.com/symbol/ns
NTR,Nutrien Ltd.,42.46,24165936400.0,,2018.0,Basic Industries,Agricultural Chemicals,https://old.nasdaq.com/symbol/ntr
NVT,nVent Electric plc,20.21,3438091207.0,,2018.0,Technology,Industrial Machinery/Components,https://old.nasdaq.com/symbol/nvt
NVR,"NVR, Inc.",4240.49,15776454692.0,,,Capital Goods,Homebuilding,https://old.nasdaq.com/symbol/nvr
OSH,"Oak Street Health, Inc.",51.57,12422161281.0,,2020.0,Health Care,Medical/Nursing Services,https://old.nasdaq.com/symbol/osh
OAC,Oaktree Acquisition Corp.,10.14,255084375.0,,2019.0,Health Care,Medical/Nursing Services,https://old.nasdaq.com/symbol/oac
OXY,Occidental Petroleum Corporation,11.9,23067150888.0,,,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/oxy
OII,"Oceaneering International, Inc.",5.39,535251998.8,,,Energy,Oilfield Services/Equipment,https://old.nasdaq.com/symbol/oii
OCN,Ocwen Financial Corporation,23.0,199731862.0,,,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/ocn
OFG,OFG Bancorp,16.64,854415511.0,,,Finance,Major Banks,https://old.nasdaq.com/symbol/ofg
OFG^A,OFG Bancorp,25.87,0.0,,,Finance,Major Banks,https://old.nasdaq.com/symbol/ofg^a
OGE,OGE Energy Corp,33.95,6790679577.0,,,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/oge
OI,"O-I Glass, Inc.",11.57,1818407045.0,,,Consumer Durables,Containers/Packaging,https://old.nasdaq.com/symbol/oi
OIS,"Oil States International, Inc.",3.32,202623096.0,,2001.0,Energy,Metal Fabrications,https://old.nasdaq.com/symbol/ois
ODC,Oil-Dri Corporation Of America,34.8,259683133.2,,,Consumer Durables,Miscellaneous manufacturing industries,https://old.nasdaq.com/symbol/odc
ORI,Old Republic International Corporation,18.24,5546106147.0,,,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/ori
OLN,Olin Corporation,21.98,3469807881.0,,,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/oln
OHI,"Omega Healthcare Investors, Inc.",34.5,7831637966.0,,1992.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/ohi
OMC,Omnicom Group Inc.,57.23,12302932146.0,,,Technology,Advertising,https://old.nasdaq.com/symbol/omc
AONE,one,10.12,0.0,,2020.0,Finance,Business Services,https://old.nasdaq.com/symbol/aone
OGS,"ONE Gas, Inc.",77.52,4116071145.0,,2014.0,Public Utilities,Oil/Gas Transmission,https://old.nasdaq.com/symbol/ogs
OLP,"One Liberty Properties, Inc.",16.61,341847968.3,,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/olp
OCFT,"OneConnect Financial Technology Co., Ltd.",20.72,8080666439.0,,2019.0,Technology,"Computer Software: Programming, Data Processing",https://old.nasdaq.com/symbol/ocft
OMF,"OneMain Holdings, Inc.",39.27,5274975933.0,,2013.0,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/omf
OKE,"ONEOK, Inc.",32.12,14274044938.0,,,Public Utilities,Oil & Gas Production,https://old.nasdaq.com/symbol/oke
ONE,OneSmart International Education Group Limited,3.95,635401771.6,,2018.0,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/one
ONTO,Onto Innovation Inc.,40.13,1959600390.0,,,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/onto
OOMA,"Ooma, Inc.",14.0,313600000.0,,2015.0,Technology,EDP Services,https://old.nasdaq.com/symbol/ooma
OPY,"Oppenheimer Holdings, Inc.",27.76,346818921.5,,,Finance,Investment Bankers/Brokers/Service,https://old.nasdaq.com/symbol/opy
ORCL,Oracle Corporation,57.2,172000000000.0,,1986.0,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/orcl
ORAN,Orange,11.79,31324514124.0,,,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/oran
ORC,"Orchid Island Capital, Inc.",5.35,370733396.7,,2013.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/orc
OEC,Orion Engineered Carbons S.A,14.7,889160619.9,,2014.0,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/oec
ORN,"Orion Group Holdings, Inc.",3.82,116185662.9,,,Basic Industries,Military/Government/Technical,https://old.nasdaq.com/symbol/orn
IX,Orix Corp Ads,74.7,18640987447.0,,,Finance,Diversified Financial Services,https://old.nasdaq.com/symbol/ix
ORA,"Ormat Technologies, Inc.",80.11,4091104745.0,,2004.0,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/ora
OSK,Oshkosh Corporation,73.49,5005128019.0,,,Capital Goods,Auto Manufacturing,https://old.nasdaq.com/symbol/osk
OR,Osisko Gold Royalties Ltd.,11.23,1860265166.0,,2016.0,Basic Industries,Precious Metals,https://old.nasdaq.com/symbol/or
SFTW,Osprey Technology Acquisition Corp.,10.1,399265625.0,,2019.0,Finance,Business Services,https://old.nasdaq.com/symbol/sftw
OTIS,Otis Worldwide Corporation,66.12,28642835812.0,,2020.0,Energy,Consumer Electronics/Appliances,https://old.nasdaq.com/symbol/otis
OUT,OUTFRONT Media Inc.,17.84,2576616107.0,,2014.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/out
OSG,"Overseas Shipholding Group, Inc.",2.05,176990997.6,,2015.0,Transportation,Marine Transportation,https://old.nasdaq.com/symbol/osg
OVV,Ovintiv Inc.,10.89,2829883872.0,,,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/ovv
OMI,"Owens & Minor, Inc.",23.04,1693722908.0,,,Health Care,Medical Specialities,https://old.nasdaq.com/symbol/omi
OC,Owens Corning Inc,69.26,7496234687.0,,,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/oc
OXM,"Oxford Industries, Inc.",47.1,794851875.6,,,Consumer Non-Durables,Apparel,https://old.nasdaq.com/symbol/oxm
PCG,Pacific Gas & Electric Co.,10.71,21254700029.0,,,Public Utilities,Power Generation,https://old.nasdaq.com/symbol/pcg
PCGU,Pacific Gas & Electric Co.,108.41,0.0,,,Public Utilities,Power Generation,https://old.nasdaq.com/symbol/pcgu
PKG,Packaging Corporation of America,127.89,12127911907.0,,2000.0,Consumer Durables,Containers/Packaging,https://old.nasdaq.com/symbol/pkg
PD,"PagerDuty, Inc.",29.91,2378756298.0,,2019.0,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/pd
PAGS,PagSeguro Digital Ltd.,44.28,14568844952.0,,2018.0,Technology,EDP Services,https://old.nasdaq.com/symbol/pags
PLTR,Palantir Technologies Inc.,15.96,0.0,,2020.0,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/pltr
PANW,"Palo Alto Networks, Inc.",252.8,24007206605.0,,2012.0,Technology,Computer peripheral equipment,https://old.nasdaq.com/symbol/panw
PAM,Pampa Energia S.A.,13.75,847979536.3,,,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/pam
PANA,Panacea Acquisition Corp.,10.19,188069187.5,,2020.0,Finance,Business Services,https://old.nasdaq.com/symbol/pana
PARR,"Par Pacific Holdings, Inc.",10.45,564067895.1,,,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/parr
PAR,PAR Technology Corporation,47.09,1017932663.0,,,Miscellaneous,Office Equipment/Supplies/Services,https://old.nasdaq.com/symbol/par
PGRE,"Paramount Group, Inc.",7.62,1677632497.0,,2014.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/pgre
PKE,Park Aerospace Corp.,12.3,250691539.8,,,Capital Goods,Military/Government/Technical,https://old.nasdaq.com/symbol/pke
PK,Park Hotels & Resorts Inc.,13.35,3145430706.0,,2016.0,Consumer Services,Hotels/Resorts,https://old.nasdaq.com/symbol/pk
PH,Parker-Hannifin Corporation,260.77,33587239628.0,,,Capital Goods,Metal Fabrications,https://old.nasdaq.com/symbol/ph
PE,"Parsley Energy, Inc.",11.28,4657111865.0,,2014.0,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/pe
PSN,Parsons Corporation,32.73,3296798605.0,,2019.0,Technology,EDP Services,https://old.nasdaq.com/symbol/psn
PRTY,Party City Holdco Inc.,3.21,354941111.6,,2015.0,Consumer Services,Other Specialty Stores,https://old.nasdaq.com/symbol/prty
PAYC,"Paycom Software, Inc.",381.46,21983936900.0,,2014.0,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/payc
PBF,PBF Energy Inc.,6.34,761611038.2,,2012.0,Energy,Integrated oil Companies,https://old.nasdaq.com/symbol/pbf
PBFX,PBF Logistics LP,8.92,556255874.1,,2014.0,Energy,Natural Gas Distribution,https://old.nasdaq.com/symbol/pbfx
BTU,Peabody Energy Corporation,0.8997,87990660.0,,2017.0,Energy,Coal Mining,https://old.nasdaq.com/symbol/btu
PSO,"Pearson, Plc",7.87,5925901996.0,,,Consumer Services,Books,https://old.nasdaq.com/symbol/pso
